UserID,Lat,Long,Frequency
335127197.0,30.04996,31.24996,1
1965998736.0,30.04996,31.24996,2
1191239864,30.04996,31.24996,1
3041488191,30.04996,31.24996,1
1018088984.0,30.04996,31.24996,1
2983823144,30.04996,31.24996,1
251078619.0,30.04996,31.24996,1
301984593.0,30.04996,31.24996,1
2423229484,30.04996,31.24996,1
451833269,30.04996,31.24996,5
2190600068,30.04996,31.24996,1
2478870589.0,30.04996,31.24996,1
550899120,30.04996,31.24996,6
1487091416,30.04996,31.24996,1
1378017426.0,30.04996,31.24996,1
594134634,30.04996,31.24996,1
1550283638.0,30.04996,31.24996,1
3304534360.0,30.04996,31.24996,1
407389757.0,30.04996,31.24996,1
3304087005.0,30.04996,31.24996,1
3048061454.0,30.04996,31.24996,1
589084623.0,30.04996,31.24996,1
2366910190.0,30.04996,31.24996,2
2554881997,30.04996,31.24996,1
2205003511.0,30.04996,31.24996,2
2669452664.0,30.04996,31.24996,3
53483222,30.04996,31.24996,3
93509667,30.04996,31.24996,1
794636468.0,30.04996,31.24996,1
191702026,30.04996,31.24996,2
246433353,30.04996,31.24996,1
126326006,30.04996,31.24996,1
7.224413781360067e+17,30.04996,31.24996,1
332064122,30.04996,31.24996,1
363401701.0,30.04996,31.24996,1
320654950.0,30.04996,31.24996,1
562264606,30.04996,31.24996,1
148853035,30.04996,31.24996,1
2949863423,30.04996,31.24996,1
385941916.0,30.04996,31.24996,1
346410423,30.04996,31.24996,2
238341897.0,30.04996,31.24996,1
1735322964.0,30.04996,31.24996,2
2562284594.0,30.04996,31.24996,1
1143658278,30.04996,31.24996,1
785887005683097600,30.04996,31.24996,1
746988991862419456,30.04996,31.24996,6
2277776096,30.04996,31.24996,1
295161274,30.04996,31.24996,2
780791057017556993,30.04996,31.24996,2
245505853.0,30.04996,31.24996,1
116017300,30.04996,31.24996,1
1230959905,30.04996,31.24996,1
16445429.0,43.69997,-79.42,2
751596812.0,43.69997,-79.42,1
721788723038392320,43.69997,-79.42,1
16185018.0,43.69997,-79.42,1
253809805,43.69997,-79.42,1
63891625,43.69997,-79.42,2
180622702,43.69997,-79.42,2
323243128.0,43.69997,-79.42,1
63054381,43.69997,-79.42,1
307678312,43.69997,-79.42,1
300516017.0,43.69997,-79.42,2
7.677441066930094e+17,43.69997,-79.42,1
1884203564,43.69997,-79.42,1
1349519078.0,43.69997,-79.42,1
1467465500,43.69997,-79.42,1
22169735,43.69997,-79.42,1
20013175,43.69997,-79.42,2
89695109,43.69997,-79.42,1
91433446.0,43.69997,-79.42,1
289072052.0,43.69997,-79.42,4
2957283221,43.69997,-79.42,1
21510263.0,43.69997,-79.42,1
293459401,43.69997,-79.42,1
298114118.0,43.69997,-79.42,1
33767474.0,43.69997,-79.42,1
635864787,43.69997,-79.42,1
2874074952.0,43.69997,-79.42,1
18734836,43.69997,-79.42,1
33283.0,43.69997,-79.42,1
106139319.0,43.69997,-79.42,1
188568298.0,43.69997,-79.42,1
21233841,43.69997,-79.42,2
44513960.0,43.69997,-79.42,1
14217111.0,43.69997,-79.42,1
339321220,43.69997,-79.42,1
27762612,43.69997,-79.42,2
53568531,43.69997,-79.42,1
274490538.0,43.69997,-79.42,1
49689938,43.69997,-79.42,1
273405633.0,43.69997,-79.42,1
379768274,43.69997,-79.42,1
278091366.0,43.69997,-79.42,2
392372613.0,43.69997,-79.42,1
140820937.0,43.69997,-79.42,1
860415998,43.69997,-79.42,1
62881177.0,43.69997,-79.42,1
49887889,43.69997,-79.42,1
2496480125.0,43.69997,-79.42,1
15334138.0,43.69997,-79.42,1
21924335.0,43.69997,-79.42,1
82772396,43.69997,-79.42,1
96169042.0,43.69997,-79.42,2
372899785,43.69997,-79.42,1
19091344,43.69997,-79.42,1
456838360,43.69997,-79.42,4
1249897656.0,43.69997,-79.42,1
28932142.0,43.69997,-79.42,3
2307043748,43.69997,-79.42,2
21589583,43.69997,-79.42,1
88440098.0,43.69997,-79.42,1
302051246.0,43.69997,-79.42,1
276647832.0,43.69997,-79.42,1
153228521,43.69997,-79.42,1
311457410,43.69997,-79.42,1
21773678.0,43.69997,-79.42,2
531435787.0,43.69997,-79.42,1
42673267.0,43.69997,-79.42,1
113375993,43.69997,-79.42,1
543838564.0,43.69997,-79.42,2
28300403.0,43.69997,-79.42,1
33664975,43.69997,-79.42,1
99788417,43.69997,-79.42,6
169166672.0,43.69997,-79.42,1
760861226,43.69997,-79.42,1
29303365.0,43.69997,-79.42,2
14846076,43.69997,-79.42,2
7.80476339916714e+17,43.69997,-79.42,3
255746006,43.69997,-79.42,1
307115218.0,43.69997,-79.42,1
921280640,43.69997,-79.42,3
25513053.0,43.69997,-79.42,1
1567333514.0,43.69997,-79.42,1
25791915.0,43.69997,-79.42,1
221029988.0,43.69997,-79.42,1
20350523,43.69997,-79.42,1
116284162,43.69997,-79.42,1
23173477,43.69997,-79.42,1
329740622,43.69997,-79.42,5
34404941,43.69997,-79.42,1
2188783005,43.69997,-79.42,1
230369872.0,43.69997,-79.42,1
748215019523870720,43.69997,-79.42,1
1192,43.69997,-79.42,2
56534837,43.69997,-79.42,1
277069431,43.69997,-79.42,3
109278888,43.69997,-79.42,2
144033413,43.69997,-79.42,1
167513697.0,43.69997,-79.42,1
69357110,43.69997,-79.42,1
14688328,43.69997,-79.42,1
776962363538964480,43.69997,-79.42,2
3254269378.0,43.69997,-79.42,1
48572644,43.69997,-79.42,1
19567388,43.69997,-79.42,1
17754008,43.69997,-79.42,1
167894239,43.69997,-79.42,1
22454453,43.69997,-79.42,1
524065843.0,43.69997,-79.42,1
23666676,43.69997,-79.42,1
932754164,43.69997,-79.42,1
726813332670431234,43.69997,-79.42,1
57199682,43.69997,-79.42,1
41739825,43.69997,-79.42,1
109857874.0,43.69997,-79.42,1
516621255.0,43.69997,-79.42,1
292716050,43.69997,-79.42,1
22293648,43.69997,-79.42,1
23718361.0,43.69997,-79.42,2
1365251881.0,43.69997,-79.42,1
340590377,43.69997,-79.42,1
53832903.0,43.69997,-79.42,2
15127559.0,43.69997,-79.42,1
169162738,43.69997,-79.42,1
833373698,43.69997,-79.42,3
75487245,43.69997,-79.42,2
543820074,43.69997,-79.42,1
255783566,43.69997,-79.42,1
19546592.0,43.69997,-79.42,1
60622656,43.69997,-79.42,1
16413065.0,43.69997,-79.42,1
2570160703,43.69997,-79.42,1
331968253,43.69997,-79.42,1
255166398,43.69997,-79.42,1
229271072,43.69997,-79.42,1
409665995,43.69997,-79.42,2
31441608,43.69997,-79.42,1
146338239.0,43.69997,-79.42,1
215491216.0,43.69997,-79.42,1
872272057,43.69997,-79.42,1
26407227,43.69997,-79.42,1
7629702,43.69997,-79.42,1
220780480,43.69997,-79.42,1
3369463409.0,43.69997,-79.42,4
24966595,43.69997,-79.42,1
77726869,43.69997,-79.42,1
21599715,43.69997,-79.42,1
188047988,43.69997,-79.42,4
22868996,43.69997,-79.42,1
890447366,43.69997,-79.42,1
99404976.0,43.69997,-79.42,1
755407447.0,43.69997,-79.42,1
563332498.0,43.69997,-79.42,1
2594291959,43.69997,-79.42,3
292387802,43.69997,-79.42,1
951807132.0,43.69997,-79.42,1
22528474.0,43.69997,-79.42,1
20869396.0,43.69997,-79.42,1
705768105859878912,43.69997,-79.42,162
325029491,43.69997,-79.42,1
2779683696,43.69997,-79.42,1
218537743,43.69997,-79.42,1
18409861.0,43.69997,-79.42,11
1549376365,43.69997,-79.42,1
358434810.0,43.69997,-79.42,2
52086980,43.69997,-79.42,1
325917983.0,43.69997,-79.42,1
17487277.0,43.69997,-79.42,1
873027972,43.69997,-79.42,1
770941660867944448,43.69997,-79.42,1
211005376,43.69997,-79.42,2
84702530,43.69997,-79.42,1
553187158.0,43.69997,-79.42,1
8740322.0,43.69997,-79.42,3
14134786,43.69997,-79.42,1
971014489,43.69997,-79.42,1
106814454,43.69997,-79.42,1
25693286,43.69997,-79.42,1
126474395,43.69997,-79.42,1
2281050799.0,43.69997,-79.42,3
32926557.0,43.69997,-79.42,2
111776528,43.69997,-79.42,1
150693965.0,43.69997,-79.42,1
490625201.0,43.69997,-79.42,2
29650142,43.69997,-79.42,1
229899641.0,43.69997,-79.42,1
24393182,43.69997,-79.42,1
65871098.0,43.69997,-79.42,2
75487245.0,43.69997,-79.42,1
68454359.0,43.69997,-79.42,1
637319461.0,43.69997,-79.42,1
192976243.0,43.69997,-79.42,1
2900219182,43.69997,-79.42,1
249331519,43.69997,-79.42,1
246164124.0,43.69997,-79.42,2
253086457,43.69997,-79.42,1
350573858,43.69997,-79.42,1
154560347,43.69997,-79.42,2
1592707897,43.69997,-79.42,3
28833657,43.69997,-79.42,1
1051582734.0,43.69997,-79.42,1
53285540,43.69997,-79.42,1
1343096160,43.69997,-79.42,1
716128152,43.69997,-79.42,1
262458051,43.69997,-79.42,1
211149216.0,43.69997,-79.42,1
149006560.0,43.69997,-79.42,1
85859795,43.69997,-79.42,1
13114882,43.69997,-79.42,1
518662758,43.69997,-79.42,2
704025361,43.69997,-79.42,1
21772322,43.69997,-79.42,2
282944097,43.69997,-79.42,1
17667624.0,43.69997,-79.42,1
710938496.0,43.69997,-79.42,1
29809440.0,43.69997,-79.42,1
114552221,43.69997,-79.42,1
324306189,43.69997,-79.42,3
583475096,43.69997,-79.42,1
81212701.0,43.69997,-79.42,1
14153374,43.69997,-79.42,1
80712847,43.69997,-79.42,1
92408854,43.69997,-79.42,1
249883372,43.69997,-79.42,1
852656347.0,43.69997,-79.42,1
47314660,43.69997,-79.42,1
266806763.0,43.69997,-79.42,1
2965475884,43.69997,-79.42,1
33023768,43.69997,-79.42,1
118173559.0,43.69997,-79.42,1
29510075,43.69997,-79.42,1
107936559.0,43.69997,-79.42,1
65067372.0,43.69997,-79.42,1
21622407,43.69997,-79.42,1
14678992,43.69997,-79.42,1
2778491559.0,43.69997,-79.42,1
17178280,43.69997,-79.42,1
101781053,43.69997,-79.42,1
272975908,43.69997,-79.42,1
285306382,43.69997,-79.42,1
881331469.0,43.69997,-79.42,2
131308402,43.69997,-79.42,1
319613202,43.69997,-79.42,1
385410782,43.69997,-79.42,1
30228616,43.69997,-79.42,1
162941668.0,43.69997,-79.42,1
396223982.0,43.69997,-79.42,1
110786735,43.69997,-79.42,1
41425717.0,43.69997,-79.42,1
283673601.0,43.69997,-79.42,1
2756562730,43.69997,-79.42,1
803766607.0,43.69997,-79.42,1
232263162,43.69997,-79.42,1
960636870,43.69997,-79.42,1
343570087,43.69997,-79.42,1
15946446,43.69997,-79.42,1
334864920.0,43.69997,-79.42,1
765645420454445057,43.69997,-79.42,1
140010197.0,43.69997,-79.42,1
15714436,43.69997,-79.42,1
276483679.0,43.69997,-79.42,1
2373811,43.69997,-79.42,2
486735911.0,43.69997,-79.42,1
570008700.0,43.69997,-79.42,1
294951311,43.69997,-79.42,3
14260939,43.69997,-79.42,1
125238005.0,43.69997,-79.42,2
2926110130.0,43.69997,-79.42,1
19024459,43.69997,-79.42,1
2458839287,43.69997,-79.42,1
2790305939.0,43.69997,-79.42,2
160714921.0,43.69997,-79.42,1
27291216,43.69997,-79.42,1
252604883.0,43.69997,-79.42,1
14293485,43.69997,-79.42,1
23305365,43.69997,-79.42,1
2924531634,43.69997,-79.42,1
211857984.0,43.69997,-79.42,1
2255113501,43.69997,-79.42,1
174828408.0,43.69997,-79.42,1
2984386935,43.69997,-79.42,1
42321572,43.69997,-79.42,1
14518712.0,43.69997,-79.42,1
175676609.0,43.69997,-79.42,1
2981670215,43.69997,-79.42,5
1915241460.0,43.69997,-79.42,1
21423983,43.69997,-79.42,3
94026595.0,43.69997,-79.42,1
206845355,43.69997,-79.42,1
715349231,43.69997,-79.42,2
267255545,43.69997,-79.42,1
491653257,43.69997,-79.42,1
33783369.0,43.69997,-79.42,1
28302565.0,43.69997,-79.42,1
312384899,43.69997,-79.42,1
281855412,43.69997,-79.42,1
254315431.0,43.69997,-79.42,1
1434583112,43.69997,-79.42,1
246164124,43.69997,-79.42,1
509337733.0,43.69997,-79.42,1
577652127,43.69997,-79.42,1
377155438.0,43.69997,-79.42,1
580936414.0,43.69997,-79.42,1
11372842.0,43.69997,-79.42,1
385162019,43.69997,-79.42,1
4063923863,43.69997,-79.42,1
29346934.0,43.69997,-79.42,1
104255797,43.69997,-79.42,1
93076043.0,43.69997,-79.42,1
25897603.0,43.69997,-79.42,1
285877073.0,43.69997,-79.42,2
24310797.0,43.69997,-79.42,1
257409002.0,43.69997,-79.42,1
781159530143027200,43.69997,-79.42,1
296118077.0,43.69997,-79.42,1
821947213.0,43.69997,-79.42,3
296292315,43.69997,-79.42,1
54309740,43.69997,-79.42,1
16330835.0,43.69997,-79.42,1
27385609.0,43.69997,-79.42,1
23560270.0,43.69997,-79.42,1
27793406,43.69997,-79.42,1
119642277.0,43.69997,-79.42,1
271082317.0,43.69997,-79.42,1
16444895,43.69997,-79.42,2
153425400.0,43.69997,-79.42,2
125753785.0,43.69997,-79.42,1
250421996,43.69997,-79.42,1
245884936,43.69997,-79.42,1
124349234.0,43.69997,-79.42,1
2334830143,43.69997,-79.42,1
34611907,43.69997,-79.42,1
113375993.0,43.69997,-79.42,1
25740436,43.69997,-79.42,1
251253044.0,43.69997,-79.42,3
104538004.0,43.69997,-79.42,1
172228993,43.69997,-79.42,1
702505979397742592,43.69997,-79.42,1
410256600,43.69997,-79.42,1
872539892,43.69997,-79.42,1
15498593,43.69997,-79.42,1
277069431.0,43.69997,-79.42,2
26225321,43.69997,-79.42,1
42673267,43.69997,-79.42,1
48350433,43.69997,-79.42,3
349839648.0,43.69997,-79.42,1
9575562,43.69997,-79.42,1
420072273.0,43.69997,-79.42,1
106463787,43.69997,-79.42,1
749662992707485696,43.69997,-79.42,4
1343096160.0,43.69997,-79.42,1
32501609.0,43.69997,-79.42,1
490625201,43.69997,-79.42,2
130756329,43.69997,-79.42,1
107936559,43.69997,-79.42,1
320571324,43.69997,-79.42,1
63040962,43.69997,-79.42,1
167487197,43.69997,-79.42,3
64288769.0,43.69997,-79.42,1
115068034,43.69997,-79.42,2
39324614,43.69997,-79.42,1
111443097.0,43.69997,-79.42,1
142042364,43.69997,-79.42,2
560695218,43.69997,-79.42,1
28302565,43.69997,-79.42,1
19685930,43.69997,-79.42,1
44981749.0,43.69997,-79.42,1
99199817,43.69997,-79.42,2
375819224.0,43.69997,-79.42,1
34179008,43.69997,-79.42,1
717267348,43.69997,-79.42,1
163354475.0,43.69997,-79.42,1
2294629897,43.69997,-79.42,1
99788417.0,43.69997,-79.42,5
130756329.0,43.69997,-79.42,1
14364423.0,43.69997,-79.42,1
21636075,43.69997,-79.42,1
140497304,43.69997,-79.42,1
207861635.0,43.69997,-79.42,1
26677923,43.69997,-79.42,1
537401233.0,43.69997,-79.42,1
214160229,43.69997,-79.42,1
857150456,43.69997,-79.42,1
528797555,43.69997,-79.42,1
80203341,43.69997,-79.42,1
92632596,43.69997,-79.42,1
261943874,43.69997,-79.42,1
53157569.0,43.69997,-79.42,1
61515010,43.69997,-79.42,1
333778650,43.69997,-79.42,1
43261545,43.69997,-79.42,2
63329319,43.69997,-79.42,1
285901032,43.69997,-79.42,1
28410593.0,43.69997,-79.42,1
48238668.0,43.69997,-79.42,1
96632067.0,43.69997,-79.42,1
179279448,43.69997,-79.42,1
1365664610,43.69997,-79.42,9
1508847444,43.69997,-79.42,1
53969028.0,43.69997,-79.42,22
340068636,43.69997,-79.42,1
215648053,43.69997,-79.42,1
310085672.0,43.69997,-79.42,1
280155961,43.69997,-79.42,1
25867987.0,43.69997,-79.42,1
77363182,43.69997,-79.42,1
266361973.0,43.69997,-79.42,1
3285717888.0,43.69997,-79.42,1
278716077.0,43.69997,-79.42,1
391662293,43.69997,-79.42,1
273539891.0,43.69997,-79.42,1
19878744,43.69997,-79.42,1
18154573.0,43.69997,-79.42,4
134663656.0,43.69997,-79.42,1
1573471544.0,43.69997,-79.42,3
1915241460,43.69997,-79.42,1
14852199.0,43.69997,-79.42,1
733910132.0,43.69997,-79.42,1
126043047.0,43.69997,-79.42,1
22273354.0,43.69997,-79.42,1
19924227,43.69997,-79.42,1
25294999.0,43.69997,-79.42,1
168221292,43.69997,-79.42,1
24539797.0,43.69997,-79.42,1
19133429,43.69997,-79.42,1
703614457,43.69997,-79.42,2
367531242.0,43.69997,-79.42,1
106327646.0,43.69997,-79.42,2
172503525.0,43.69997,-79.42,1
23439330,43.69997,-79.42,1
187557845.0,43.69997,-79.42,2
1951605768,43.69997,-79.42,1
17905287.0,43.69997,-79.42,1
149232873.0,43.69997,-79.42,1
61322453.0,43.69997,-79.42,2
109000240,43.69997,-79.42,1
29140670.0,43.69997,-79.42,2
57932979.0,43.69997,-79.42,1
77829883,43.69997,-79.42,1
245923190.0,43.69997,-79.42,1
33093639,43.69997,-79.42,1
72442645,43.69997,-79.42,1
17024017.0,43.69997,-79.42,2
143991548.0,43.69997,-79.42,1
267123423,43.69997,-79.42,1
499494631.0,43.69997,-79.42,1
16372127.0,43.69997,-79.42,2
246473089,43.69997,-79.42,3
255746006.0,43.69997,-79.42,1
857150456.0,43.69997,-79.42,1
366657977.0,43.69997,-79.42,2
1058796042.0,43.69997,-79.42,1
27762612.0,43.69997,-79.42,1
29166164.0,43.69997,-79.42,1
18249882.0,43.69997,-79.42,1
448290127,43.69997,-79.42,1
15714436.0,43.69997,-79.42,1
785821322,43.69997,-79.42,1
43068986.0,43.69997,-79.42,1
279312275,43.69997,-79.42,1
24928543.0,43.69997,-79.42,1
16925766,43.69997,-79.42,1
167487197.0,43.69997,-79.42,1
2500156653,43.69997,-79.42,1
446547283.0,43.69997,-79.42,1
125404850,43.69997,-79.42,1
92817179,43.69997,-79.42,1
21615516,43.69997,-79.42,3
14049683,43.69997,-79.42,1
185448011,43.69997,-79.42,1
126691794.0,43.69997,-79.42,1
14287282.0,43.69997,-79.42,1
323020762,43.69997,-79.42,1
411127727.0,43.69997,-79.42,2
1460291180.0,43.69997,-79.42,1
1628845308,43.69997,-79.42,1
18024605,43.69997,-79.42,1
600580992.0,43.69997,-79.42,1
114414042,43.69997,-79.42,1
25123625.0,43.69997,-79.42,5
2169958685.0,43.69997,-79.42,1
29382277.0,43.69997,-79.42,1
598428038.0,43.69997,-79.42,1
26314115.0,43.69997,-79.42,1
186639725.0,43.69997,-79.42,1
2541984966.0,43.69997,-79.42,1
32884585,43.69997,-79.42,1
435206049.0,43.69997,-79.42,1
20145615,43.69997,-79.42,1
56157806.0,43.69997,-79.42,1
16949310,43.69997,-79.42,1
1002969878.0,43.69997,-79.42,1
2353537602,43.69997,-79.42,1
1276602649,43.69997,-79.42,1
2724127035,43.69997,-79.42,2
316872156,43.69997,-79.42,1
16496073,43.69997,-79.42,1
193675892.0,43.69997,-79.42,2
735493709630955520,43.69997,-79.42,1
41471601,43.69997,-79.42,2
270026759.0,43.69997,-79.42,1
24346882.0,43.69997,-79.42,1
251801850.0,43.69997,-79.42,1
21069876,43.69997,-79.42,1
426699441,43.69997,-79.42,1
151167347.0,43.69997,-79.42,1
2367279633,43.69997,-79.42,3
332420227,43.69997,-79.42,1
463272944.0,43.69997,-79.42,1
85574556,43.69997,-79.42,1
206018152.0,43.69997,-79.42,2
24291454.0,43.69997,-79.42,1
162876512.0,43.69997,-79.42,1
2342229218,43.69997,-79.42,2
212788121,43.69997,-79.42,1
61638962.0,43.69997,-79.42,1
25618538,43.69997,-79.42,1
1486736132.0,43.69997,-79.42,2
132714066,43.69997,-79.42,1
270615411,43.69997,-79.42,1
20892343,43.69997,-79.42,1
19819584.0,43.69997,-79.42,1
1407350342,43.69997,-79.42,1
24699277.0,43.69997,-79.42,2
1120383553.0,43.69997,-79.42,1
343434118.0,43.69997,-79.42,1
2945318073.0,43.69997,-79.42,1
33608634.0,43.69997,-79.42,2
714178241062440962,43.69997,-79.42,1
62094640.0,43.69997,-79.42,1
1020533503,43.69997,-79.42,1
36728409.0,43.69997,-79.42,1
142070947.0,43.69997,-79.42,2
481432853.0,43.69997,-79.42,1
319698372,43.69997,-79.42,1
342969432,43.69997,-79.42,1
19011398,43.69997,-79.42,1
87816313.0,43.69997,-79.42,1
31139943,43.69997,-79.42,1
15039301.0,43.69997,-79.42,1
183804615.0,43.69997,-79.42,2
91176280,43.69997,-79.42,1
259578676.0,43.69997,-79.42,1
7.04179631461634e+17,43.69997,-79.42,1
518662758.0,43.69997,-79.42,1
329740622.0,43.69997,-79.42,6
2367279633.0,43.69997,-79.42,3
562425764,43.69997,-79.42,1
180985351,43.69997,-79.42,1
43282644,43.69997,-79.42,1
341019891,43.69997,-79.42,3
66972903.0,43.69997,-79.42,1
1380542826,43.69997,-79.42,1
428739309,43.69997,-79.42,1
516545892.0,43.69997,-79.42,1
3132259671,43.69997,-79.42,1
1482170257.0,43.69997,-79.42,1
1359733674,43.69997,-79.42,1
27863022,43.69997,-79.42,1
40056434.0,43.69997,-79.42,1
3288044641.0,43.69997,-79.42,1
1714237646.0,43.69997,-79.42,1
260944902.0,43.69997,-79.42,1
276327555,43.69997,-79.42,1
1192.0,43.69997,-79.42,1
21623830,43.69997,-79.42,1
49887889.0,43.69997,-79.42,2
17796441.0,43.69997,-79.42,1
21237849.0,43.69997,-79.42,2
16271343,43.69997,-79.42,1
553637564,43.69997,-79.42,1
2409405433.0,43.69997,-79.42,1
177057879.0,43.69997,-79.42,15
130011792.0,43.69997,-79.42,1
2193466598.0,43.69997,-79.42,1
241728947.0,43.69997,-79.42,1
16453303,43.69997,-79.42,1
373374175.0,43.69997,-79.42,1
197544068,43.69997,-79.42,1
1579317000.0,43.69997,-79.42,1
63733892.0,43.69997,-79.42,3
731025073,43.69997,-79.42,2
34815602.0,43.69997,-79.42,1
946237286,43.69997,-79.42,2
1084792951,43.69997,-79.42,1
23152040,43.69997,-79.42,1
626533513.0,43.69997,-79.42,1
281130836.0,43.69997,-79.42,2
212788121.0,43.69997,-79.42,2
499494631,43.69997,-79.42,1
7.495017170420654e+17,43.69997,-79.42,1
46337385,43.69997,-79.42,1
2957727831.0,43.69997,-79.42,1
70919290.0,43.69997,-79.42,1
355656124.0,43.69997,-79.42,1
1141327602,43.69997,-79.42,1
37076199.0,43.69997,-79.42,1
13924902,43.69997,-79.42,1
521102182.0,43.69997,-79.42,1
26953919,43.69997,-79.42,1
75548494.0,43.69997,-79.42,4
55260759,43.69997,-79.42,1
254276596,43.69997,-79.42,1
148611206.0,43.69997,-79.42,1
68703572.0,43.69997,-79.42,1
155681391,43.69997,-79.42,1
25353613,43.69997,-79.42,1
2268198450,43.69997,-79.42,1
193784420,43.69997,-79.42,1
894595524,43.69997,-79.42,1
29068601.0,43.69997,-79.42,1
44195902,43.69997,-79.42,1
44357496,43.69997,-79.42,2
906690038,43.69997,-79.42,1
129939448,43.69997,-79.42,2
17562196.0,43.69997,-79.42,2
260357677.0,43.69997,-79.42,1
14159285.0,43.69997,-79.42,1
542994064.0,43.69997,-79.42,1
72915980.0,43.69997,-79.42,1
374340858,43.69997,-79.42,1
87974124.0,43.69997,-79.42,6
4728191795.0,43.69997,-79.42,2
1713184964.0,43.69997,-79.42,1
39342647,43.69997,-79.42,1
329431512,43.69997,-79.42,1
89323061.0,43.69997,-79.42,4
61968423.0,43.69997,-79.42,2
187740058,43.69997,-79.42,1
2255489124.0,43.69997,-79.42,4
534801667,43.69997,-79.42,1
15969269,43.69997,-79.42,1
17180066.0,43.69997,-79.42,1
456838360.0,43.69997,-79.42,2
194388913.0,43.69997,-79.42,2
292654455.0,43.69997,-79.42,1
21694234.0,43.69997,-79.42,6
519372072,43.69997,-79.42,1
29200613,43.69997,-79.42,1
29828094.0,43.69997,-79.42,1
250421996.0,43.69997,-79.42,2
584084924.0,43.69997,-79.42,1
892139082,43.69997,-79.42,1
82463288.0,43.69997,-79.42,1
2802336043.0,43.69997,-79.42,1
3304574316.0,43.69997,-79.42,1
33589382,43.69997,-79.42,1
946237286.0,43.69997,-79.42,1
569155708.0,43.69997,-79.42,2
98274708.0,43.69997,-79.42,1
116856962.0,43.69997,-79.42,1
152888889.0,43.69997,-79.42,1
23833544,43.69997,-79.42,1
437225479.0,43.69997,-79.42,2
147220444,43.69997,-79.42,2
2362940546,43.69997,-79.42,1
18409843,43.69997,-79.42,13
92408854.0,43.69997,-79.42,2
61317876.0,43.69997,-79.42,4
19091850,43.69997,-79.42,1
54898625,43.69997,-79.42,1
312851131.0,43.69997,-79.42,1
433809921.0,43.69997,-79.42,1
71466857.0,43.69997,-79.42,2
23046260.0,43.69997,-79.42,1
4896872687.0,43.69997,-79.42,2
34560840,43.69997,-79.42,1
28634218.0,43.69997,-79.42,2
3234769827,43.69997,-79.42,1
34074386,43.69997,-79.42,1
14911032,43.69997,-79.42,1
25123625,43.69997,-79.42,1
272581760,43.69997,-79.42,1
43261545.0,43.69997,-79.42,1
722829884.0,43.69997,-79.42,1
20093357.0,43.69997,-79.42,1
3040456384,43.69997,-79.42,1
20532512,43.69997,-79.42,2
66844734,43.69997,-79.42,1
16939147.0,43.69997,-79.42,1
54716139,43.69997,-79.42,1
613559606.0,43.69997,-79.42,1
2224249922.0,43.69997,-79.42,1
65246151.0,43.69997,-79.42,1
1031551484.0,43.69997,-79.42,1
28043483.0,43.69997,-79.42,1
872859230.0,43.69997,-79.42,1
780476339916713985,43.69997,-79.42,2
381493389,43.69997,-79.42,1
323653499,43.69997,-79.42,1
28631219.0,43.69997,-79.42,1
574434592.0,43.69997,-79.42,1
42355045,43.69997,-79.42,1
16270679.0,43.69997,-79.42,36
168195089.0,43.69997,-79.42,1
373058078,43.69997,-79.42,1
43591054.0,43.69997,-79.42,1
2916969643,43.69997,-79.42,2
185558718.0,43.69997,-79.42,2
146338239,43.69997,-79.42,1
193587931.0,43.69997,-79.42,7
41502059,43.69997,-79.42,1
284785808,43.69997,-79.42,2
1365664610.0,43.69997,-79.42,1
153425400,43.69997,-79.42,2
1323028189.0,43.69997,-79.42,2
420982404,43.69997,-79.42,1
30477673.0,43.69997,-79.42,1
2344372298,43.69997,-79.42,2
172060523,43.69997,-79.42,1
70801534,43.69997,-79.42,1
24084128.0,43.69997,-79.42,1
232794749,43.69997,-79.42,3
262305622,43.69997,-79.42,1
20876476,43.69997,-79.42,1
279862177.0,43.69997,-79.42,1
36696685,43.69997,-79.42,1
1380542826.0,43.69997,-79.42,1
22658254.0,43.69997,-79.42,1
26771183,43.69997,-79.42,2
84052697,43.69997,-79.42,1
21651708,43.69997,-79.42,1
119799511.0,43.69997,-79.42,1
50579713.0,43.69997,-79.42,1
2447722070,43.69997,-79.42,2
3144338759.0,43.69997,-79.42,2
11019912.0,43.69997,-79.42,1
2861705560.0,43.69997,-79.42,1
163717948,43.69997,-79.42,2
2409405433,43.69997,-79.42,1
15611354.0,43.69997,-79.42,1
284887880.0,43.69997,-79.42,1
45748547,43.69997,-79.42,1
16336412,43.69997,-79.42,1
700640533.0,43.69997,-79.42,2
554642859.0,43.69997,-79.42,1
580936414,43.69997,-79.42,3
15435604.0,43.69997,-79.42,1
851672082,43.69997,-79.42,1
247889592,43.69997,-79.42,1
356408670,43.69997,-79.42,1
125630999,43.69997,-79.42,1
25445515,43.69997,-79.42,1
952919180.0,43.69997,-79.42,1
40945360.0,43.69997,-79.42,1
29274544.0,43.69997,-79.42,5
84468421.0,43.69997,-79.42,2
176628720.0,43.69997,-79.42,1
249412537,43.69997,-79.42,1
101822190,43.69997,-79.42,1
564924125,43.69997,-79.42,1
112659013,43.69997,-79.42,1
61515010.0,43.69997,-79.42,1
750035106849579009,43.69997,-79.42,3
20061458.0,43.69997,-79.42,1
42362728.0,43.69997,-79.42,1
463037231,43.69997,-79.42,1
589721220.0,43.69997,-79.42,1
323509613,43.69997,-79.42,1
68602426,43.69997,-79.42,1
13170172,43.69997,-79.42,1
